uri,track_name,artist_uri,artist_name,album_uri,album_name,album_artist_uri,album_artist_name,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,track_preview_url,explicit,popularity,isrc,added_by,added_at,itunes_identifier,guess_date
spotify:track:25J3gcZhNjzBwcaDfZjQli,Notti,spotify:artist:23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,spotify:album:0jCjYC7ABAxCsSf0wqFbsc,Sfera Ebbasta,spotify:artist:23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,2016,https://i.scdn.co/image/ab67616d0000b2730b5557811b1eab235b1fade4,1,4,170840,https://p.scdn.co/mp3-preview/1be04ca7905aeb7d26dc4c851af0fe30652853bb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,ITUM71600878,spotify:user:11135692880,2020-03-25T01:41:06Z,1440865063.0,2045-04-13 21:32:43.327863
spotify:track:4RL77hMWUq35NYnPLXBpih,Skinny Love,spotify:artist:2WX2uTcsvV5OnS0inACecP,Birdy,spotify:album:1WGjSVIw0TVfbp5KrOFiP0,Birdy,spotify:artist:2WX2uTcsvV5OnS0inACecP,Birdy,2011,https://i.scdn.co/image/ab67616d0000b2733661c01b54e181d01bd439a1,1,2,201080,https://p.scdn.co/mp3-preview/2aed447bb9be10a086aef44474af396582f93ad6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,GBAHS1100350,spotify:user:11135692880,2020-03-25T01:50:19Z,1578368829.0,2024-11-04 21:32:43.327863
spotify:track:3qtuOAI0YyfoBM1s7Tvm46,La Nuova Stella Di Broadway,spotify:artist:396Jr76018oUMR6QBnqT8T,Cesare Cremonini,spotify:album:3OpmNTT7hIZMoO9NNcKnmz,La Teoria Dei Colori,spotify:artist:396Jr76018oUMR6QBnqT8T,Cesare Cremonini,2012,https://i.scdn.co/image/ab67616d0000b27322ae5b5ba67f6f218b5f3e34,1,10,267746,https://p.scdn.co/mp3-preview/07cb8e5bb71b36537c622a2bb71162900e8c55a3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,ITZL91200009,spotify:user:11135692880,2020-03-25T03:38:05Z,1577999925.0,2025-05-13 21:32:43.327863
spotify:track:4AtZRwSR8BOTTQg5ihSggt,PRBLMS,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,spotify:album:7iwGw8ob3YLqZrbKzGFnHi,FREE 6LACK,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,2016,https://i.scdn.co/image/ab67616d0000b273e4f13cd87b3b1ead6735a520,1,3,246773,https://p.scdn.co/mp3-preview/ef3073f59d504fce50c9b7a49ac55ff3280abfa1?cid=9950ac751e34487dbbe027c4fd7f8e99,True,66,USUYG1102245,spotify:user:11135692880,2020-03-25T02:02:32Z,1555341350.0,2040-05-20 21:32:43.327863
spotify:track:7fH13hSOyNoeiDGbjEnTUC,Brivido,"spotify:artist:7F2utINZ6tSokSiZTQBE27, spotify:artist:5AZuEF0feCXMkUCwQiQlW7","Guè, Marracash",spotify:album:0LHWAAN1t9MHgpkPjdXrkW,Bravo Ragazzo (Royal Edition),spotify:artist:7F2utINZ6tSokSiZTQBE27,Guè,2013,https://i.scdn.co/image/ab67616d0000b273780a8609d3adfe119da97aac,1,11,227693,https://p.scdn.co/mp3-preview/cc97e07c138cd61dba35506e7d7de46e970d1622?cid=9950ac751e34487dbbe027c4fd7f8e99,True,64,ITUM71300280,spotify:user:11135692880,2020-03-25T02:01:33Z,564340539.0,2043-10-11 21:32:43.327863
spotify:track:23OXdR7YuUBVWh5hSnYJau,Chlorine,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,spotify:album:621cXqrTSSJi1WqDMSLmbL,Trench,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,2018,https://i.scdn.co/image/ab67616d0000b273d1d301e737da4324479c6660,1,5,324466,https://p.scdn.co/mp3-preview/08d5802772357860f04dfafedda7035bcc374bfa?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,USAT21810687,spotify:user:11135692880,2020-03-25T02:27:47Z,1422828214.0,2038-06-29 21:32:43.327863
spotify:track:3QO0WfeJKuEm9Z4r5lcQPi,Chi Lo Sa,spotify:artist:78tkEnghpGYk8stmKlkxbv,Chakra,spotify:album:4BcW6FVkCSVqEkOBXzNQl7,Chi Lo Sa,spotify:artist:78tkEnghpGYk8stmKlkxbv,Chakra,2019,https://i.scdn.co/image/ab67616d0000b273cc7742ea732eb443c68f5645,1,1,178217,https://p.scdn.co/mp3-preview/b55b009a1269fc33c89c99bc41906390cb945fd2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,QZFYW1988067,spotify:user:11135692880,2020-03-25T03:34:47Z,1687494954.0,2040-12-02 21:32:43.327863
spotify:track:2RYtITt3ajbUT8KTeaV2c4,Argentario,spotify:artist:6p2OF8M4ob4KovaU0SUX4b,Carl Brave x Franco126,spotify:album:3RPTwOmoZNB0gNyUKscixz,Polaroid 2.0,spotify:artist:6p2OF8M4ob4KovaU0SUX4b,Carl Brave x Franco126,2018,https://i.scdn.co/image/ab67616d0000b273cf431bdf2803b80d4225da04,1,14,226064,https://p.scdn.co/mp3-preview/373987f2c88e3d1d6f7699cf65c0b7acc6bba82e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,ITLGE1700075,spotify:user:11135692880,2020-03-25T02:55:22Z,1696343349.0,2037-10-22 21:32:43.327863
spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,The Days,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:album:0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,2014,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,1,1,278480,https://p.scdn.co/mp3-preview/5ce9760ccebc6f6aac747f716f95264287b553cf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,CH3131340471,spotify:user:11135692880,2020-03-25T02:22:30Z,1440829541.0,2042-08-08 21:32:43.327863
spotify:track:381VH1JFj9q08V1OMlPU5m,Le luci della città,spotify:artist:5dXlc7MnpaTeUIsHLVe3n4,Coez,spotify:album:3aKazjcDl544T21siS8lDp,Faccio un casino,spotify:artist:5dXlc7MnpaTeUIsHLVe3n4,Coez,2017,https://i.scdn.co/image/ab67616d0000b27387f01b35a5806d46277a4316,1,10,177266,https://p.scdn.co/mp3-preview/c6ac5f504f574f3225e4a254827f4d9ced611d79?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,ITNTP1700012,spotify:user:11135692880,2020-03-25T02:48:56Z,1644212162.0,2041-08-25 21:32:43.327863
spotify:track:0G2tHYsAHueVaPhTTBbVna,The Golden Age,spotify:artist:44TGR1CzjKBxSHsSEy7bi9,Woodkid,spotify:album:7oRzNo0PkoRJlvI9Eocyf2,The Golden Age,spotify:artist:44TGR1CzjKBxSHsSEy7bi9,Woodkid,2013,https://i.scdn.co/image/ab67616d0000b273216fa486e2c3e899cacfe6bf,1,1,224720,https://p.scdn.co/mp3-preview/6733823680b8c796e8a8e4f5c7c01a6040b0dccb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,FR4DI1200180,spotify:user:11135692880,2020-03-25T02:19:06Z,1563956887.0,2044-06-14 21:32:43.327863
spotify:track:6xVdQGikfRYtqsO1HWbtaE,Forever alone,spotify:artist:5dXlc7MnpaTeUIsHLVe3n4,Coez,spotify:album:22WXh5xmgxGneuv5QFjwj5,Non erano fiori,spotify:artist:5dXlc7MnpaTeUIsHLVe3n4,Coez,2013,https://i.scdn.co/image/ab67616d0000b27321df1eeced91a43af0cecd31,1,9,206013,https://p.scdn.co/mp3-preview/680fe6d877b051c1f2bd4e7b248d199f0936cf7f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,ITB261201200,spotify:user:11135692880,2020-03-25T03:18:04Z,1329258812.0,2039-08-10 21:32:43.327863
spotify:track:4iV8nThGfzAGRJtgwa7QmG,Ali sporche,spotify:artist:5dXlc7MnpaTeUIsHLVe3n4,Coez,spotify:album:22WXh5xmgxGneuv5QFjwj5,Non erano fiori,spotify:artist:5dXlc7MnpaTeUIsHLVe3n4,Coez,2013,https://i.scdn.co/image/ab67616d0000b27321df1eeced91a43af0cecd31,1,4,226506,https://p.scdn.co/mp3-preview/dc3e20b33e6e8611a0ef079bf9056db62911ee88?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,ITB261200140,spotify:user:11135692880,2020-03-25T03:22:18Z,1329255673.0,2038-09-26 21:32:43.327863
spotify:track:3yDhZq8f17SmumVmEyCaRN,Give It Up,spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,spotify:album:52BJ1S5NOv7eFD6ZFDZga2,All In a Night's Work (Expanded Version),spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,2016,https://i.scdn.co/image/ab67616d0000b273070bc5edcb93d3f394b9445d,1,3,254240,https://p.scdn.co/mp3-preview/bc1799859837b5c829f3037bfefdb162b6309ba2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,USSM19801505,spotify:user:11135692880,2023-04-03T23:36:48Z,1727790281.0,2033-09-07 21:32:43.327863
spotify:track:5EFGVq0uikpZ3MtBfj2Lmf,T'Apposto,spotify:artist:7F2utINZ6tSokSiZTQBE27,Guè,spotify:album:5GJODuT7ScKILZGIwmMCW6,Gentleman,spotify:artist:7F2utINZ6tSokSiZTQBE27,Guè,2017,https://i.scdn.co/image/ab67616d0000b2732df142ae1a9bc420502ef056,1,1,194586,https://p.scdn.co/mp3-preview/b02411b3c4d10f51e8a04f2e6cd5d239a87e24fe?cid=9950ac751e34487dbbe027c4fd7f8e99,False,34,ITUM71700596,spotify:user:11135692880,2020-06-14T01:24:25Z,1444268932.0,2029-03-04 21:32:43.327863
spotify:track:7njNH4cZx56ei2STHN9Rw5,Scarafaggio,"spotify:artist:7F2utINZ6tSokSiZTQBE27, spotify:artist:6CKch2otN4SPznHf9ms5JF, spotify:artist:5ild2YybiTUOmUsZGP7AVo","Guè, Tony Effe, Il Profeta",spotify:album:5GJODuT7ScKILZGIwmMCW6,Gentleman,spotify:artist:7F2utINZ6tSokSiZTQBE27,Guè,2017,https://i.scdn.co/image/ab67616d0000b2732df142ae1a9bc420502ef056,1,8,197333,https://p.scdn.co/mp3-preview/2c91601d7823e694c58803f4e1aac75d345bb0d4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,ITUM71700598,spotify:user:11135692880,2020-06-14T01:24:25Z,1715214574.0,2032-07-30 21:32:43.327863
spotify:track:6lU7d6K68Z3DH1PGZehmMh,Oro Giallo,"spotify:artist:7F2utINZ6tSokSiZTQBE27, spotify:artist:3yiEJ9SByXZMXTwaKdVFN4","Guè, Luchè",spotify:album:5GJODuT7ScKILZGIwmMCW6,Gentleman,spotify:artist:7F2utINZ6tSokSiZTQBE27,Guè,2017,https://i.scdn.co/image/ab67616d0000b2732df142ae1a9bc420502ef056,1,9,219906,https://p.scdn.co/mp3-preview/7607099ba326e424309071ff92e35caa6f4d560b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,ITUM71700694,spotify:user:11135692880,2020-06-14T01:24:25Z,1627698610.0,2043-10-01 21:32:43.327863
spotify:track:5t5jXb3bzGae40RfMQI6Pb,Trinità,spotify:artist:7F2utINZ6tSokSiZTQBE27,Guè,spotify:album:5GJODuT7ScKILZGIwmMCW6,Gentleman,spotify:artist:7F2utINZ6tSokSiZTQBE27,Guè,2017,https://i.scdn.co/image/ab67616d0000b2732df142ae1a9bc420502ef056,1,15,206853,https://p.scdn.co/mp3-preview/e97c566e1c44e08d8a5266ccdc016064d3d06f6c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,39,ITUM71700279,spotify:user:11135692880,2020-06-14T01:24:34Z,1440881196.0,2043-11-14 21:32:43.327863
spotify:track:0Rgi733bscb4I8FLsat1yQ,Lario,"spotify:artist:0jdNdfi4vAuVi7a6cPDFBM, spotify:artist:5WBincqAirIREkG5sXqeyq","Lazza, Low Kidd",spotify:album:0mfxxwxZS0tpcxHa494r62,Zzala,spotify:artist:0jdNdfi4vAuVi7a6cPDFBM,Lazza,2017,https://i.scdn.co/image/ab67616d0000b2736a15ffdbf9af98a4a054f0af,1,5,190186,https://p.scdn.co/mp3-preview/af0a1045fa49c9cd1657fa0a55f2c0a6750a193b?cid=9950ac751e34487dbbe027c4fd7f8e99,True,45,IT0CF1700190,spotify:user:11135692880,2020-06-14T01:25:10Z,1220497645.0,2025-12-28 21:32:43.327863
spotify:track:5xTxsNSO8JRKupxD6yieMT,Maleducati,"spotify:artist:0jdNdfi4vAuVi7a6cPDFBM, spotify:artist:5WBincqAirIREkG5sXqeyq","Lazza, Low Kidd",spotify:album:0mfxxwxZS0tpcxHa494r62,Zzala,spotify:artist:0jdNdfi4vAuVi7a6cPDFBM,Lazza,2017,https://i.scdn.co/image/ab67616d0000b2736a15ffdbf9af98a4a054f0af,1,6,230106,https://p.scdn.co/mp3-preview/1583930389de13f24afe92f373cb1c26b8000f9e?cid=9950ac751e34487dbbe027c4fd7f8e99,True,37,IT0CF1700186,spotify:user:11135692880,2020-06-14T01:25:12Z,1220497647.0,2035-08-22 21:32:43.327863
spotify:track:3txbZdDUfCLnsO85qf9uyc,DDA,"spotify:artist:0jdNdfi4vAuVi7a6cPDFBM, spotify:artist:5WBincqAirIREkG5sXqeyq","Lazza, Low Kidd",spotify:album:0mfxxwxZS0tpcxHa494r62,Zzala,spotify:artist:0jdNdfi4vAuVi7a6cPDFBM,Lazza,2017,https://i.scdn.co/image/ab67616d0000b2736a15ffdbf9af98a4a054f0af,1,3,165920,https://p.scdn.co/mp3-preview/ef130b6d182cdc8e17fe095b659143a7b53fc17d?cid=9950ac751e34487dbbe027c4fd7f8e99,True,43,IT0CF1700179,spotify:user:11135692880,2020-06-14T01:25:24Z,1220497639.0,2041-02-05 21:32:43.327863
spotify:track:2lrwrae424IfClZuPe4O4g,MOB (feat. Salmo & Nitro),"spotify:artist:0jdNdfi4vAuVi7a6cPDFBM, spotify:artist:5WBincqAirIREkG5sXqeyq, spotify:artist:3hBQ4zniNdQf1cqqo6hzuW, spotify:artist:6jQZzWW3JlEtcRDSzFVKSP","Lazza, Low Kidd, Salmo, Nitro",spotify:album:0mfxxwxZS0tpcxHa494r62,Zzala,spotify:artist:0jdNdfi4vAuVi7a6cPDFBM,Lazza,2017,https://i.scdn.co/image/ab67616d0000b2736a15ffdbf9af98a4a054f0af,1,10,213613,https://p.scdn.co/mp3-preview/c5b8d81117d545134d4edadeb3dcbcb7926d5b07?cid=9950ac751e34487dbbe027c4fd7f8e99,True,44,IT0CF1700194,spotify:user:11135692880,2020-06-14T01:25:24Z,1220497654.0,2032-12-23 21:32:43.327863
spotify:track:5vKNtrt1WtgZeohRlas4fG,Origami,"spotify:artist:0jdNdfi4vAuVi7a6cPDFBM, spotify:artist:5WBincqAirIREkG5sXqeyq","Lazza, Low Kidd",spotify:album:0mfxxwxZS0tpcxHa494r62,Zzala,spotify:artist:0jdNdfi4vAuVi7a6cPDFBM,Lazza,2017,https://i.scdn.co/image/ab67616d0000b2736a15ffdbf9af98a4a054f0af,1,2,150226,https://p.scdn.co/mp3-preview/cd301beaa9fb96ce975c7c0e07b06e9f1bf8760a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,37,IT0CF1700188,spotify:user:11135692880,2020-06-14T01:25:28Z,1714457314.0,2044-05-18 21:32:43.327863
spotify:track:4uWcPi8woL8t949ejvHycP,Zzala,"spotify:artist:0jdNdfi4vAuVi7a6cPDFBM, spotify:artist:5WBincqAirIREkG5sXqeyq","Lazza, Low Kidd",spotify:album:0mfxxwxZS0tpcxHa494r62,Zzala,spotify:artist:0jdNdfi4vAuVi7a6cPDFBM,Lazza,2017,https://i.scdn.co/image/ab67616d0000b2736a15ffdbf9af98a4a054f0af,1,7,184653,https://p.scdn.co/mp3-preview/ac46b4120a68e60124275f1ef322e63fc3a9009f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,37,IT0CF1700191,spotify:user:11135692880,2020-06-14T01:27:13Z,1220497648.0,2044-03-30 21:32:43.327863
spotify:track:3abDgtjVD6SiPElSZww8gS,Trap Baida,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,spotify:album:6QyrMK4Cn4oSZ9Vy50vaH0,Most Hated (Deluxe Edition),spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,2019,https://i.scdn.co/image/ab67616d0000b273e8706a700f1b8929445d5229,1,1,218009,https://p.scdn.co/mp3-preview/b79775c621f9ea4a9f1855c2409c13b8fa3586b7?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,TCADS1860031,spotify:user:11135692880,2020-06-14T01:27:44Z,1592079921.0,2025-12-10 21:32:43.327863
spotify:track:6O6jiHdQkewaQFduuMH1oc,No Racism,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,spotify:album:6QyrMK4Cn4oSZ9Vy50vaH0,Most Hated (Deluxe Edition),spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,2019,https://i.scdn.co/image/ab67616d0000b273e8706a700f1b8929445d5229,1,11,160986,https://p.scdn.co/mp3-preview/f4b5e8e28b3575a5e771d917c8bbb1a8ee8ce03e?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,ITPDE1900002,spotify:user:11135692880,2020-06-14T01:27:44Z,1592748920.0,2032-08-29 21:32:43.327863
spotify:track:4MhkGqhZGACYRYtxhfibCj,Da solo,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,spotify:album:6QyrMK4Cn4oSZ9Vy50vaH0,Most Hated (Deluxe Edition),spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,2019,https://i.scdn.co/image/ab67616d0000b273e8706a700f1b8929445d5229,1,14,243986,https://p.scdn.co/mp3-preview/e6259dea26af9e095799a51bdcc200d06c34b1a7?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,ITPDE1900005,spotify:user:11135692880,2020-06-14T01:27:44Z,1591957289.0,2031-03-01 21:32:43.327863
spotify:track:5Y41kdvQZ1dBK2B1Opv3aC,Scarpe da pusher,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,spotify:album:0PiBAeUgaz5nt0gLLU8HYw,Black Book 2,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,2016,https://i.scdn.co/image/ab67616d0000b273c5765e788b97be5ea774f4df,1,3,214736,https://p.scdn.co/mp3-preview/1a4d0ffd2b5aa95a6079696162926d26c4c11576?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,TCACS1618062,spotify:user:11135692880,2020-06-14T01:28:02Z,1547475879.0,2034-05-26 21:32:43.327863
spotify:track:3UnzwX2T6NUaSeyVLRKSre,Familia,"spotify:artist:1BvLhDkql2F6d4G5aaajY2, spotify:artist:6FtwCmLY6L1sqvjaQ2lV6G","Jamil, Emis Killa",spotify:album:0NPfCUAlLSIBEkXBTHtcHV,Il nirvana,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,2015,https://i.scdn.co/image/ab67616d0000b2730143589d2cc256958ad7e8fa,1,6,203049,https://p.scdn.co/mp3-preview/2890bc4b7471655a0c1683e1182b1c5121d969d9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,ITL561400009,spotify:user:11135692880,2020-06-14T01:28:02Z,1715669935.0,2038-03-25 21:32:43.327863
spotify:track:4FgC8zG8BDzNn79C8ZerTA,Io sono,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,spotify:album:0NPfCUAlLSIBEkXBTHtcHV,Il nirvana,spotify:artist:1BvLhDkql2F6d4G5aaajY2,Jamil,2015,https://i.scdn.co/image/ab67616d0000b2730143589d2cc256958ad7e8fa,1,8,235232,https://p.scdn.co/mp3-preview/1eea5d02b01ea8f54ecfcfb585cd0cd8ac15399e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,ITL561400011,spotify:user:11135692880,2020-06-14T01:28:02Z,1736023370.0,2034-10-16 21:32:43.327863
spotify:track:5E8aEem1gRFXXoBA4wESqg,Lobo,spotify:artist:49UAapOfpOg1ZOU4xf2NgY,Noyz Narcos,spotify:album:1o6bsMz4Zj1S1eLC4y5uaJ,Enemy,spotify:artist:49UAapOfpOg1ZOU4xf2NgY,Noyz Narcos,2018,https://i.scdn.co/image/ab67616d0000b2738161f0d9060f448727138805,1,15,166520,https://p.scdn.co/mp3-preview/9956ef1f705168e7e1aacfb4428970cd5f7f44a6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,ITDF61777002,spotify:user:11135692880,2020-06-14T01:28:12Z,1444586306.0,2038-09-16 21:32:43.327863
